,Concept_ID,en,de
,,drawing,"zeichnen"
,,record,"verzeichnet"
,,record,"zeichnen"
,,possess,"besitzen"
,,when,"als"
,,when,"wenn"
,,when,"obwohl"
,,when,"nachdem"
,,digging,"forschten"
,,fresh,"neuen"
,,greg,"gregg"
,,jeffgregg,"gregg"
,,resistance,"widerstands"
,,insurgency,"widerstands"
,,defiance,"widerstands"
,,diminution,"minderung"
,,committed,"begangenen"
,,committed,"beging"
,,commit,"begangenen"
,,marty,"begangenen"
,,weight,"last"
,,camps,"lagern"
,,assistance,"unterstützung"
,,analysis,"analysen"
,,analyses,"analysen"
,,tests,"analysen"
,,others,"andere"
,,others,"anderen"
,,less,"seltener"
,,less,"geringer"
,,less,"niedriger"
,,afford,"leisten"
,,growth,"wirtschaftswachstum"
,,hire,"engagieren"
,,hire,"einstellen"
,,hiring,"engagieren"
,,mostly,"meisten"
,,mostly,"meiste"
,,mostly,"hauptsächlich"
,,mostly,"großteils"
,,mostly,"zumeist"
,,mostly,"meist"
,,mostly,"meistens"
,,thus,"somit"
,,thus,"folglich"
,,teams,"gruppen"
,,business,"berufsgruppen"
,,business,"unternehmen"
,,business,"wirtschaftliche"
,,business,"wirtschaft"
,,economics,"wirtschaftliche"
,,economics,"wirtschaft"
,,able,"lage"
,,able,"konnten"
,,situation,"lage"
,,situation,"konjunktur"
,,situation,"situation"
,,applause,"beifall"
,,cheering,"beifall"
,,ovation,"beifall"
,,appreciate,"dank"
,,man,"anpassungs"
,,man,"menschenrechte"
,,man,"alten"
,,man,"mann"
,,husband,"mann"
,,guy,"mann"
,,source,"kraftstoff"
,,vertically,"hierarchisch"
,,hierarchically,"hierarchisch"
,,improved,"verbesserten"
,,upgraded,"verbesserten"
,,reluctantly,"widerwillig"
,,grudgingly,"widerwillig"
,,company,"stromanbietern"
,,company,"stromanbieter"
,,company,"gesellschaft"
,,company,"unternehmen"
,,company,"stromlieferanten"
,,overdose,"überdosis"
,,overdosed,"überdosis"
,,od,"überdosis"
,,reasons,"gründe"
,,reason,"motiv"
,,reason,"grund"
,,reason,"gründe"
,,grounds,"gründe"
,,sociologist,"soziologen"
,,psychologists,"soziologen"
,,bid,"geboten"
,,offer,"angeboten"
,,offer,"geboten"
,,chasing,"höhenflug"
,,rush,"höhenflug"
,,order,"bestellen"
,,ordering,"bestellen"
,,certain,"bestimmten"
,,certain,"sicher"
,,specific,"bestimmten"
,,altered,"veränderten"
,,controlling,"kontrollieren"
,,controlling,"mehrheit"
,,interpreted,"interpretiert"
,,misinterpreted,"interpretiert"
,,interprets,"interpretiert"
,,explore,"erforschten"
,,explore,"erforschen"
,,explore,"erkunden"
,,scout,"erkunden"
,,medical,"medizinischen"
,,medical,"medizinischem"
,,medical,"krankenhauses"
,,medical,"krankenhäusern"
,,medical,"pflegepersonals"
,,medical,"medizinisches"
,,med,"medizinischen"
,,med,"medizinisches"
,,medicinal,"medizinischen"
,,medicinal,"medizinisches"
,,rejection,"absage"
,,cancellation,"absage"
,,cancel,"absage"
,,course,"zuge"
,,course,"natürlich"
,,required,"erforderten"
,,call,"gerufen"
,,call,"entscheidung"
,,call,"erforderten"
,,called,"gerufen"
,,called,"erforderten"
,,ecological,"ökologische"
,,ecological,"ökologischen"
,,environmental,"umwelt"
,,environmental,"umweltschutz"
,,environmental,"ökologische"
,,environmental,"ökologischen"
,,ecosystem,"ökologische"
,,invested,"investiert"
,,spent,"investiert"
,,publicly,"öffentlich"
,,open,"öffentlich"
,,open,"öffentliche"
,,open,"öffentlichen"
,,recently,"kürzlich"
,,lately,"kürzlich"
,,lately,"zeit"
,,greece,"griechischen"
,,grecian,"griechischen"
,,liability,"belastung"
,,liability,"bürde"
,,strain,"belastung"
,,typically,"üblicherweise"
,,real,"wirklich"
,,actually,"eigentlich"
,,actually,"wirklich"
,,actually,"tendenziell"
,,colleague,"kollege"
,,colleague,"kollegen"
,,enough,"genügend"
,,enough,"genug"
,,plenty,"genügend"
,,plenty,"genug"
,,strongest,"stärksten"
,,fittest,"stärksten"
,,disgrace,"blamage"
,,humiliation,"blamage"
,,necessary,"notwendig"
,,necessary,"notwendigerweise"
,,necessary,"nötig"
,,gases,"treibhausgasen"
,,greenhouse,"treibhausgasen"
,,ancient,"alte"
,,ancient,"alten"
,,lady,"alte"
,,orderlies,"krankenpflegern"
,,orderlies,"pflegern"
,,dominoes,"pflegern"
,,raised,"erhöht"
,,acted,"verhielt"
,,acted,"handelte"
,,according,"laut"
,,according,"zufolge"
,,according,"demzufolge"
,,necessarily,"zwangsläufig"
,,necessarily,"notwendigerweise"
,,necessarily,"unbedingt"
,,necessity,"notwendigerweise"
,,claims,"behauptet"
,,revise,"revidieren"
,,evaluate,"revidieren"
,,kicker,"erschwerend"
,,tonight,"heute"
,,controversial,"umstrittene"
,,disputed,"umstrittene"
,,contested,"umstrittene"
,,using,"einzusetzen"
,,involved,"beinhaltete"
,,point,"standpunkt"
,,point,"tatsache"
,,point,"weisen"
,,truth,"tatsache"
,,miles,"meilen"
,,miles,"meile"
,,upright,"aufrecht"
,,straight,"aufrecht"
,,rise,"gehaltserhöhungen"
,,rise,"ansteigt"
,,rise,"anstieg"
,,rise,"ansteigen"
,,surge,"anstieg"
,,single,"einzelnen"
,,individual,"einzelnen"
,,technique,"technik"
,,follow,"gefolgt"
,,follow,"folgt"
,,follow,"folgen"
,,follow,"folge"
,,friendly,"umweltfreundlich"
,,friendly,"umweltfreundliche"
,,environmentally,"umweltfreundlich"
,,environmentally,"umweltfreundliche"
,,himself,"sich"
,,observations,"beobachtungen"
,,observation,"beobachtungen"
,,observed,"beobachtungen"
,,alive,"lebt"
,,means,"mittel"
,,means,"bedeuten"
,,means,"bedeutet"
,,location,"ort"
,,location,"aufenthaltsort"
,,whereabouts,"aufenthaltsort"
,,where,"aufenthaltsort"
,,dismount,"absitzen"
,,attempt,"versuch"
,,convicted,"befunden"
,,convicted,"verurteilt"
,,relieve,"mindern"
,,lower,"verringern"
,,lower,"niedrige"
,,lower,"senken"
,,lower,"senkt"
,,lower,"mindern"
,,lower,"niedriger"
,,lower,"niedrigen"
,,thinks,"hält"
,,keeps,"hält"
,,keeps,"behält"
,,hesitate,"zögern"
,,hesitation,"zögern"
,,gasps,"ringt"
,,gasping,"ringt"
,,shake,"wachzurütteln"
,,shake,"wachrütteln"
,,shake,"erschüttern"
,,shake,"erzittern"
,,shake,"aufrütteln"
,,rock,"erschüttern"
,,distance,"entfernung"
,,range,"entfernung"
,,however,"allerdings"
,,however,"jedoch"
,,terminus,"terminus"
,,expression,"terminus"
,,expression,"ausdruck"
,,deteriorating,"eskalierende"
,,praise,"preisen"
,,price,"preisen"
,,price,"energiepreise"
,,price,"benzinpreise"
,,price,"preise"
,,putting,"einzulagern"
,,move,"umsetzen"
,,move,"aktion"
,,move,"schritt"
,,electric,"elektrizität"
,,electric,"stromrechnungen"
,,electric,"stromrechnung"
,,across,"gegenüber"
,,afraid,"fürchteten"
,,afraid,"befürchteten"
,,feared,"fürchteten"
,,feared,"befürchteten"
,,tasks,"aufgaben"
,,duties,"aufgaben"
,,assignments,"aufgaben"
,,collector,"sammler"
,,collectors,"sammler"
,,collectors,"sammlern"
,,ways,"bräuchen"
,,ways,"sitten"
,,ways,"gebräuche"
,,ways,"lebensweisen"
,,ways,"traditionen"
,,ways,"gepflogenheiten"
,,ways,"bräuche"
,,ways,"weise"
,,ways,"wege"
,,ways,"möglichkeiten"
,,manners,"sitten"
,,whole,"hauptlast"
,,whole,"ganze"
,,whole,"gesamte"
,,entire,"ganze"
,,entire,"gesamte"
,,style,"stil"
,,class,"stil"
,,classy,"stil"
,,grant,"fördergelder"
,,funding,"fördergelder"
,,fights,"kämpfe"
,,fights,"kämpft"
,,activity,"tätigkeit"
,,occupation,"tätigkeit"
,,occupation,"berufsgruppe"
,,save,"bewahren"
,,save,"speichern"
,,preserve,"bewahren"
,,convinced,"überzeugt"
,,believe,"überzeugt"
,,august,"august"
,,augustus,"august"
,,language,"sprache"
,,current,"derzeitigen"
,,current,"aktuellen"
,,current,"strom"
,,finding,"finden"
,,populated,"bevölkert"
,,populated,"bevölkerungsdichte"
,,sufficiency,"selbstversorgung"
,,felt,"empfunden"
,,conflict,"konflikts"
,,rift,"konflikts"
,,choices,"konflikts"
,,quit,"kündigte"
,,quit,"ausgetreten"
,,abolition,"abschaffung"
,,abolish,"abschaffung"
,,abolishing,"abschaffung"
,,reconsider,"überdenken"
,,rethink,"überdenken"
,,environment,"umgebung"
,,environment,"umwelt"
,,environment,"umweltschutz"
,,surroundings,"umgebung"
,,exposed,"ausgesetzt"
,,abandoned,"ausgesetzt"
,,spend,"verbringen"
,,spend,"ausgeben"
,,spending,"verbringen"
,,spending,"ausgeben"
,,spending,"ausgaben"
,,withdrawn,"zurückgezogen"
,,retired,"zurückgezogen"
,,fourth,"viermal"
,,turns,"stellt"
,,ceremony,"gebräuche"
,,courthouse,"gerichtshof"
,,tribunal,"gerichtshof"
,,share,"anteil"
,,share,"gemeinsam"
,,share,"teile"
,,introduce,"einzuführen"
,,introduce,"einführen"
,,insert,"einführen"
,,deeper,"tieferes"
,,headlines,"schlagzeilen"
,,news,"schlagzeilen"
,,news,"neues"
,,headline,"schlagzeilen"
,,clerk,"angestellter"
,,addition,"zusätzlich"
,,acquire,"beschaffen"
,,procure,"beschaffen"
,,deemed,"erachtete"
,,suffer,"leidtragenden"
,,suffer,"gelitten"
,,suffer,"leiden"
,,performance,"auftritt"
,,entrance,"auftritt"
,,gig,"auftritt"
,,eh,"lateinischen"
,,tey,"lateinischen"
,,renewed,"erneutes"
,,renewed,"erneuten"
,,critical,"kritische"
,,crucial,"kritische"
,,mess,"anzulegen"
,,potential,"mögliche"
,,potential,"möglichen"
,,trace,"zurückführen"
,,settlement,"ansiedlung"
,,settlement,"vergleich"
,,inhabited,"ansiedlung"
,,explanations,"erklärungen"
,,explanation,"erklärungen"
,,causes,"todes"
,,many,"oft"
,,many,"viele"
,,many,"vielfältig"
,,many,"meisten"
,,without,"ohne"
,,logging,"rodung"
,,logging,"abholzung"
,,cutting,"abholzen"
,,cutting,"abholzung"
,,bleed,"bluten"
,,bleeding,"bluten"
,,blood,"bluten"
,,austerity,"anpassungsmaßnahmen"
,,plans,"anpassungsmaßnahmen"
,,forced,"zwangen"
,,forced,"zwangsweise"
,,forcing,"zwangen"
,,gave,"gegeben"
,,gave,"gab"
,,gave,"verabreichte"
,,administered,"verabreichte"
,,administer,"verabreichte"
,,realized,"begriff"
,,realized,"erkannten"
,,recognized,"erkannten"
,,recognize,"erkannten"
,,nations,"völkern"
,,nations,"völker"
,,nations,"staatengemeinschaft"
,,nations,"entwicklungsländer"
,,holy,"grüne"
,,string,"grüne"
,,keeping,"behält"
,,keeping,"aufzubewahren"
,,keeping,"behalten"
,,reflexive,"beruhende"
,,organic,"ökologischen"
,,parts,"teile"
,,pieces,"teile"
,,including,"darunter"
,,including,"eingeschlossen"
,,warming,"klimawandel"
,,punished,"bestraft"
,,punish,"bestraft"
,,punishing,"bestraft"
,,reference,"bezug"
,,regarding,"bezug"
,,regarding,"bezüglich"
,,handyman,"handwerker"
,,craftsmen,"handwerker"
,,craftsman,"handwerker"
,,personal,"personal"
,,atrocity,"gräueltaten"
,,horrors,"gräueltaten"
,,horrors,"greueltaten"
,,settlements,"ansiedlungen"
,,hamlets,"ansiedlungen"
,,villages,"ansiedlungen"
,,everyone,"allen"
,,everyone,"jeden"
,,everyone,"alle"
,,everybody,"allen"
,,everybody,"alle"
,,involvement,"einbindung"
,,inclusion,"einbindung"
,,positions,"einbindung"
,,apiece,"jeweils"
,,sign,"zeichen"
,,signs,"zeichen"
,,mark,"zeichen"
,,custom,"bräuche"
,,custom,"gebräuchen"
,,core,"führungspersönlichkeiten"
,,fellowship,"gemeinschaft"
,,supply,"nahrungsvorkommen"
,,supply,"lebensmittelvorräte"
,,stores,"essensvorräte"
,,stores,"lebensmittelvorräte"
,,alterations,"änderungen"
,,apparently,"offenbar"
,,obviously,"offenbar"
,,seems,"offenbar"
,,members,"mitglieder"
,,members,"mitgliedern"
,,member,"mitglieder"
,,member,"mitgliedern"
,,membership,"mitglieder"
,,peking,"peking"
,,announced,"kündigte"
,,resigned,"zurückgetreten"
,,resigned,"kündigte"
,,boku,"associate"
,,tsukutte,"associate"
,,decision,"entscheidung"
,,choice,"entscheidung"
,,right,"recht"
,,right,"gerade"
,,right,"oder"
,,boost,"steigern"
,,politics,"politik"
,,political,"politik"
,,earners,"arbeitnehmern"
,,eventually,"letztendlich"
,,finally,"letztendlich"
,,minimization,"minimierung"
,,unrest,"unruhe"
,,anxiety,"unruhe"
,,victim,"populationen"
,,victim,"opfer"
,,sacrifice,"opfer"
,,sacrifice,"opfern"
,,tremble,"erzittern"
,,quiver,"erzittern"
,,highlights,"hervorhebt"
,,accentuate,"hervorhebt"
,,supermarket,"supermärkten"
,,grocery,"supermärkten"
,,series,"mordserie"
,,spree,"mordserie"
,,velocity,"geschwindigkeit"
,,school,"studium"
,,studies,"studium"
,,attack,"greifen"
,,attacking,"greifen"
,,grab,"greifen"
,,explored,"erkundeten"
,,explored,"erforschten"
,,showed,"zeigte"
,,palm,"hand"
,,compete,"antreten"
,,hope,"hoffnung"
,,hoping,"hoffnung"
,,hopes,"hoffnung"
,,secretary,"ministers"
,,secretary,"minister"
,,forcibly,"zwangsweise"
,,mandatory,"zwangsweise"
,,crotch,"schritt"
,,policeman,"polizist"
,,officer,"polizeibeamter"
,,officer,"polizist"
,,officer,"polizeibeamte"
,,officer,"beamte"
,,dignity,"lebenshaltung"
,,along,"darüberhinaus"
,,along,"parallel"
,,parallel,"parallel"
,,alongside,"parallel"
,,resolution,"auflösung"
,,dissolution,"auflösung"
,,res,"auflösung"
,,motivate,"motivieren"
,,motivated,"motivieren"
,,bursting,"explodierenden"
,,wise,"weise"
,,wise,"weisen"
,,compared,"vergleich"
,,comparison,"vergleich"
,,negatives,"negativen"
,,negatives,"negative"
,,code,"normen"
,,told,"sagte"
,,told,"gewarnt"
,,told,"erklärte"
,,alone,"allein"
,,myself,"selber"
,,myself,"eigenen"
,,myself,"allein"
,,myself,"selbst"
,,rations,"verpflegung"
,,effort,"bemüht"
,,effort,"bemühungen"
,,effort,"anstrengungen"
,,lengths,"anstrengungen"
,,otherwise,"sonst"
,,otherwise,"ansonsten"
,,vig,"zinsen"
,,luxury,"luxus"
,,luxuries,"luxus"
,,indulgence,"luxus"
,,rising,"ansteigt"
,,rising,"steigenden"
,,rising,"steigende"
,,rising,"ansteigenden"
,,interested,"interessierten"
,,beginning,"beginn"
,,start,"beginn"
,,first,"beginn"
,,first,"überwiegende"
,,logos,"logos"
,,logo,"logos"
,,letterheads,"logos"
,,adjust,"anpassen"
,,displeasure,"missmut"
,,frustration,"missmut"
,,swabs,"abstriche"
,,swab,"abstriche"
,,swabbing,"abstriche"
,,contact,"kontaktes"
,,contact,"kontakts"
,,contact,"kontakte"
,,contact,"kontakt"
,,communication,"kontakts"
,,neighborhood,"gegend"
,,royals,"mitgliedern"
,,expenses,"lebenshaltungskosten"
,,expenses,"lebenserhaltungskosten"
,,expenses,"ausgaben"
,,issues,"ausgaben"
,,organized,"organisiert"
,,organised,"organisiert"
,,arranged,"organisiert"
,,arranged,"veranlasst"
,,constant,"ständiger"
,,constant,"anhaltenden"
,,constant,"andauernde"
,,constant,"andauernden"
,,connects,"verbindet"
,,connect,"verbindet"
,,connecting,"verbindet"
,,protection,"umweltschutz"
,,protection,"schutz"
,,protect,"schutz"
,,protecting,"schutz"
,,if,"ob"
,,if,"wenn"
,,if,"ansonsten"
,,born,"stammende"
,,origins,"stammende"
,,changing,"änderten"
,,olympic,"olympischen"
,,olympiad,"olympischen"
,,flare,"aufflammen"
,,rebel,"aufflammen"
,,flame,"aufflammen"
,,mindfulness,"achtsamkeit"
,,caution,"achtsamkeit"
,,hurt,"leidtragenden"
,,customary,"üblich"
,,gon,"bezin"
,,dislike,"abneigung"
,,aversion,"abneigung"
,,distaste,"abneigung"
,,whose,"dessen"
,,whose,"deren"
,,touch,"kontakt"
,,touch,"geste"
,,earlier,"frühen"
,,untimely,"frühen"
,,utility,"stromrechnungen"
,,comrade,"genosse"
,,comrade,"kamerad"
,,sir,"genosse"
,,manslaughter,"tötung"
,,decrepit,"gebrechliche"
,,frail,"gebrechliche"
,,strengthen,"bestärken"
,,supportive,"bestärken"
,,finish,"beenden"
,,finish,"ende"
,,emi,"emissionen"
,,z,"z"
,,twelve,"z"
,,lowers,"senkt"
,,bow,"senkt"
,,civil,"öffentlichen"
,,weird,"seltsames"
,,weird,"seltsam"
,,weird,"seltsamen"
,,weird,"seltam"
,,odd,"seltsames"
,,odd,"seltsam"
,,odd,"seltsamen"
,,consider,"betrachtet"
,,reaction,"reaktion"
,,job,"fachpersonal"
,,job,"aufgabe"
,,job,"arbeit"
,,lesson,"lehre"
,,teach,"lehre"
,,teaching,"lehre"
,,contacted,"kontakt"
,,started,"gründete"
,,founded,"gründete"
,,formed,"gründete"
,,conditions,"lebensbedingungen"
,,conditions,"bedingungen"
,,except,"abgesehen"
,,aside,"seite"
,,aside,"abgesehen"
,,spike,"steigerung"
,,its,"seinen"
,,its,"seine"
,,noticed,"aufgefallen"
,,noticed,"wahrgenommen"
,,notice,"aufgefallen"
,,terms,"bedingungen"
,,strings,"bedingungen"
,,framework,"system"
,,peak,"höchststand"
,,nursing,"pflegepersonal"
,,nursing,"krankenschwester"
,,nursing,"pflegekräften"
,,nursing,"krankenschwestern"
,,equally,"gleichermaßen"
,,alike,"gleichermaßen"
,,both,"gleichermaßen"
,,fought,"bekämpft"
,,n,"n"
,,expectant,"werdende"
,,measurements,"maße"
,,dimensions,"maße"
,,elder,"ältere"
,,represent,"vertreten"
,,represented,"vertreten"
,,representing,"vertreten"
,,few,"einigen"
,,few,"wenigsten"
,,few,"einige"
,,couple,"einigen"
,,couple,"einige"
,,cease,"einstellen"
,,graces,"gesellschaftsformen"
,,hospitals,"krankenhäusern"
,,hospitals,"krankenhaus"
,,hospitals,"krankenhauses"
,,traditions,"traditionen"
,,traditions,"bräuchen"
,,aftermath,"nachwirkungen"
,,technical,"technischer"
,,technical,"technische"
,,engineering,"technische"
,,attention,"aufmerksamkeit"
,,attention,"interesses"
,,attentions,"aufmerksamkeit"
,,courtesy,"aufmerksamkeit"
,,explode,"explodieren"
,,flat,"flache"
,,shallow,"flache"
,,flats,"flache"
,,assistants,"pflegekräften"
,,burdens,"bürde"
,,resumed,"wiederaufflammen"
,,resumption,"wiederaufflammen"
,,resurgence,"wiederaufflammen"
,,buy,"ausgeben"
,,placed,"getätigt"
,,leniency,"milderung"
,,driven,"getrieben"
,,drove,"getrieben"
,,recent,"vergangenen"
,,recent,"aktuellen"
,,murderers,"mörder"
,,crime,"verbrechen"
,,crime,"verbrechens"
,,felony,"verbrechen"
,,felony,"verbrechens"
,,oftentimes,"oftmals"
,,sit,"sitzt"
,,sit,"setzen"
,,sit,"setzt"
,,sit,"sitzen"
,,sit,"setze"
,,mere,"bloße"
,,elected,"gewählten"
,,chosen,"gewählten"
,,appointed,"gewählten"
,,part,"anteil"
,,part,"teilnahme"
,,part,"zuge"
,,part,"hauptteil"
,,part,"teil"
,,piece,"teil"
,,reopen,"wiederaufnahme"
,,reopening,"wiederaufnahme"
,,negotiation,"verhandlung"
,,stays,"bleibt"
,,endeavors,"bemühungen"
,,squirrelly,"drifft"
,,manager,"manager"
,,managers,"manager"
,,leading,"führende"
,,foremost,"führende"
,,understandable,"verständlicherweise"
,,naturally,"natürlichen"
,,naturally,"verständlicherweise"
,,tends,"tendenziell"
,,tired,"erschöpft"
,,consumed,"verzehrte"
,,consume,"verzehrte"
,,excess,"überschüssige"
,,haag,"haag"
,,brim,"haag"
,,tall,"groß"
,,skeleton,"medizinischem"
,,stuff,"sachen"
,,clothes,"sachen"
,,motives,"motiv"
,,anyway,"sowieso"
,,anyways,"sowieso"
,,calculate,"berechnen"
,,compute,"berechnen"
,,terrible,"schlimm"
,,family,"familien"
,,homes,"familien"
,,story,"gebräuchen"
,,longer,"lange"
,,longer,"mehr"
,,roving,"umherziehende"
,,errant,"umherziehende"
,,wandering,"umherziehende"
,,calling,"gerufen"
,,exclusively,"ausschließlich"
,,murdered,"umgebracht"
,,view,"standpunkt"
,,view,"weltsicht"
,,view,"sichtweise"
,,perspective,"sichtweise"
,,duty,"dienst"
,,spot,"ort"
,,biggest,"größten"
,,biggest,"größte"
,,greatest,"größten"
,,greatest,"größte"
,,friend,"kamerad"
,,damage,"schadensbegrenzung"
,,losses,"schadensbegrenzung"
,,glue,"klebstoff"
,,adhesive,"klebstoff"
,,paste,"klebstoff"
,,raises,"gehaltserhöhungen"
,,raises,"lohnerhöhungen"
,,thinking,"denken"
,,remember,"denken"
,,bit,"wenig"
,,loss,"verlust"
,,losing,"verlust"
,,lost,"verlust"
,,follows,"folgt"
,,operations,"aktionen"
,,clues,"hinweise"
,,evidence,"hinweise"
,,livelihood,"lebensunterhalt"
,,livelihood,"lebensgrundlage"
,,livelihoods,"lebensgrundlage"
,,conspicuous,"auffällig"
,,flashy,"auffällig"
,,solution,"lösungen"
,,answers,"lösungen"
,,excitement,"aufregung"
,,fuss,"aufregung"
,,excited,"aufregung"
,,cleaner,"sauberer"
,,tangled,"dichteren"
,,heads,"dichteren"
,,months,"jahr"
,,payback,"abgerechnet"
,,accounted,"abgerechnet"
,,billed,"abgerechnet"
,,broke,"brachen"
,,broke,"brach"
,,collapsed,"brach"
,,broken,"brachen"
,,broken,"brach"
,,cure,"mittel"
,,paid,"bezahlen"
,,requires,"erfordert"
,,takes,"nimmt"
,,takes,"erfordert"
,,require,"erfordert"
,,introduced,"eingeführt"
,,inserted,"eingeführt"
,,influence,"einflusses"
,,conscience,"einflusses"
,,homicides,"tötungsdelikte"
,,storing,"speichern"
,,averse,"abgeneigt"
,,supporting,"unterstützte"
,,upside,"liegendes"
,,glance,"liegendes"
,,declared,"erklärte"
,,hide,"verbergen"
,,hiding,"verbergen"
,,conceal,"verbergen"
,,rare,"seltener"
,,rare,"selten"
,,responsibilities,"verantwortung"
,,approach,"ansatz"
,,angle,"ansatz"
,,eaten,"aufgefressen"
,,ate,"aufgefressen"
,,might,"könnten"
,,might,"könnte"
,,peoples,"völkern"
,,peoples,"völker"
,,performed,"erkundeten"
,,performed,"vorgenommen"
,,despite,"trotz"
,,spite,"trotz"
,,penitentiary,"gefängnis"
,,listed,"verzeichnet"
,,recorded,"verzeichnet"
,,cover,"deckung"
,,strides,"fortschritte"
,,assert,"geltend"
,,mainly,"hauptsächlich"
,,primarily,"hauptsächlich"
,,gathering,"sammlergesellschaften"
,,lingering,"anhaltenden"
,,talked,"gesprochen"
,,spoke,"gesprochen"
,,arrange,"veranlassen"
,,menial,"niedrige"
,,dissuade,"abbringen"
,,technologically,"technologischer"
,,rule,"vorschrift"
,,rule,"regel"
,,rules,"vorschrift"
,,rules,"regel"
,,hierarchal,"hierarchische"
,,hierarchal,"hierarchischen"
,,modern,"modernen"
,,modern,"moderne"
,,contemporary,"modernen"
,,reds,"rote"
,,redhead,"rote"
,,structure,"strukturen"
,,patterns,"strukturen"
,,enormous,"enorm"
,,huge,"enorm"
,,enormously,"enorm"
,,teamsters,"zulieferer"
,,offering,"angeboten"
,,sell,"brachliegen"
,,full,"vollzeit"
,,full,"alleinige"
,,altitude,"höhe"
,,height,"höhe"
,,height,"größe"
,,side,"seite"
,,page,"seite"
,,event,"disziplin"
,,event,"ereignissen"
,,disciplined,"disziplin"
,,allowed,"erlaubt"
,,allowed,"ermöglichte"
,,allowed,"ermöglichten"
,,participation,"teilnahme"
,,participating,"teilnahme"
,,ascending,"ansteigenden"
,,internationale,"internationale"
,,lordship,"comte"
,,dwindling,"schwindende"
,,vanishing,"schwindende"
,,compromising,"kompromittieren"
,,menace,"bedrohung"
,,threats,"bedrohung"
,,significant,"erhebliche"
,,considerable,"erhebliche"
,,farmed,"landwirtschaftlich"
,,farmland,"landwirtschaftlich"
,,context,"zusammenhang"
,,related,"zusammenhang"
,,results,"ergebnis"
,,outcome,"ergebnis"
,,apply,"gelten"
,,cruelty,"grausamkeiten"
,,cruelty,"greueltaten"
,,clasp,"verschluss"
,,locked,"eingesperrt"
,,locked,"verschluss"
,,locked,"eingeschlossen"
,,strong,"stark"
,,stark,"stark"
,,powerful,"stark"
,,official,"regierungsangestellten"
,,official,"öffentliche"
,,relay,"lebenserhaltungssystems"
,,reply,"antwort"
,,lots,"viele"
,,continuous,"durchgängig"
,,continuous,"fortlaufenden"
,,continued,"fortlaufenden"
,,contributions,"beiträge"
,,dues,"beiträge"
,,posts,"beiträge"
,,profile,"interesses"
,,link,"verbindung"
,,connected,"verbindung"
,,may,"zwar"
,,may,"dürfte"
,,may,"darf"
,,perceived,"wahrgenommen"
,,seen,"wahrgenommen"
,,seen,"gesehen"
,,relative,"relativ"
,,pretty,"recht"
,,pretty,"relativ"
,,firepower,"systemen"
,,condition,"herzleiden"
,,condition,"herzproblemen"
,,contribute,"beitragen"
,,departure,"abreise"
,,contacts,"kontakte"
,,connections,"beziehungen"
,,connections,"verbindungen"
,,connections,"kontakte"
,,figured,"herausgefunden"
,,glaskow,"glasgow"
,,suicide,"glasgow"
,,furious,"rasend"
,,mad,"rasend"
,,crazy,"rasend"
,,prizes,"preise"
,,incarcerated,"inhaftiert"
,,arrested,"inhaftiert"
,,detained,"inhaftiert"
,,africa,"sudan"
,,adverse,"negativen"
,,worldview,"weltsicht"
,,evolution,"entwicklung"
,,occupational,"berufsgruppen"
,,exposition,"exposition"
,,build,"exposition"
,,measure,"maß"
,,worldwide,"weltweit"
,,global,"weltweit"
,,larger,"größeren"
,,advanced,"entwickelte"
,,advanced,"moderne"
,,urban,"moderne"
,,quite,"recht"
,,quite,"ganz"
,,quite,"durchaus"
,,consulting,"beratertätigkeit"
,,advisor,"beratertätigkeit"
,,anymore,"mehr"
,,yes,"doch"
,,sitting,"sitzt"
,,sitting,"sitzen"
,,preferably,"möglichst"
,,bringing,"einzuführen"
,,racket,"berufsgruppe"
,,reporters,"berufsgruppe"
,,taller,"größer"
,,measures,"maßnahmen"
,,steps,"maßnahmen"
,,sacrificing,"opfern"
,,mining,"abbau"
,,degradation,"abbau"
,,dismantling,"abbau"
,,sole,"alleinige"
,,workings,"funktionsweise"
,,clap,"klatscht"
,,clapping,"klatscht"
,,claps,"klatscht"
,,every,"jeden"
,,every,"jede"
,,every,"jedes"
,,any,"jeden"
,,any,"jede"
,,any,"jedes"
,,drive,"treiben"
,,lawsuit,"gerichtsverfahren"
,,lawsuits,"gerichtsverfahren"
,,escort,"begleiter"
,,passenger,"begleiter"
,,litt,"litt"
,,happens,"geschieht"
,,happening,"geschieht"
,,hospitalized,"krankenhaus"
,,overwhelmed,"überfordert"
,,contained,"beinhalteten"
,,content,"beinhalteten"
,,reasonable,"begründete"
,,educated,"begründete"
,,valid,"begründete"
,,rest,"übrigen"
,,remaining,"übrigen"
,,cases,"fällen"
,,sounded,"angehört"
,,listened,"angehört"
,,artisan,"kunsthandwerker"
,,carpenter,"kunsthandwerker"
,,investigation,"untersuchung"
,,examination,"untersuchung"
,,inquiry,"untersuchung"
,,into,"ins"
,,into,"in"
,,already,"schon"
,,already,"bereits"
,,listen,"kontaktes"
,,ones,"diejenigen"
,,officers,"beamte"
,,officers,"polizeibeamte"
,,confrontation,"konfrontation"
,,confronting,"konfrontation"
,,confront,"konfrontation"
,,bagu,"spielbergs"
,,flexibility,"beweglichkeit"
,,lineup,"aufstellung"
,,formation,"aufstellung"
,,possibilities,"möglichkeiten"
,,options,"möglichkeiten"
,,stillman,"ausnahmefälle"
,,anomalies,"ausnahmefälle"
